fifa_id,name,squad_id,team,position,price,status,total_points,avg_points,matches_played,percent_selected,round_1_points,round_2_points,round_3_points,round_4_points,next_fixture,betano_matched_name,betano_match_score,anytime_scorer_odd,anytime_scorer_prob,first_scorer_odd,first_scorer_prob,last_scorer_odd,match_home,match_away,is_home,opponent,match_home_win_odd,match_draw_odd,match_away_win_odd,match_btts_prob,match_over_25_odd,match_over_25_prob,match_over_35_odd,team_over_05_odd,team_over_15_odd,team_score_prob,team_score_2_prob,team_cs_prob,team_qualify_odd,team_win2_odd,opp_over_05_odd,opp_score_prob,opp_cs_prob,stat_GS,stat_AS,stat_CS,stat_GC,stat_MP,stat_YC,stat_RC,stat_ST,stat_SB,stat_CC,stat_PS,stat_T,stat_S,stat_SXI,stat_OG,stat_PC,stat_PW,stat_FK,round_1_SXI,round_1_MP,round_1_AS,round_1_YC,round_1_RC,round_1_OG,round_1_PW,round_1_PC,round_1_CS,round_1_GS,round_1_GC,round_1_PS,round_1_T,round_1_CC,round_1_ST,round_1_FK,round_1_S,round_1_SB,round_2_SXI,round_2_MP,round_2_AS,round_2_YC,round_2_RC,round_2_OG,round_2_PW,round_2_PC,round_2_CS,round_2_GS,round_2_GC,round_2_PS,round_2_T,round_2_CC,round_2_ST,round_2_FK,round_2_S,round_2_SB,round_3_SXI,round_3_MP,round_3_AS,round_3_YC,round_3_RC,round_3_OG,round_3_PW,round_3_PC,round_3_CS,round_3_GS,round_3_GC,round_3_PS,round_3_T,round_3_CC,round_3_ST,round_3_FK,round_3_S,round_3_SB,round_4_SXI,round_4_MP,round_4_AS,round_4_YC,round_4_RC,round_4_OG,round_4_PW,round_4_PC,round_4_CS,round_4_GS,round_4_GC,round_4_PS,round_4_T,round_4_CC,round_4_ST,round_4_FK,round_4_S,round_4_SB
1570,Rúben Dias,35,Portugal,DEF,5.0,playing,19,6.3,3,4.3,,9.0,9.0,1.0,,Rúben Dias,100.0,10.75,0.093,30.0,0.0333,30.0,Portugal,Spain,True,Spain,3.95,3.6,1.98,0.5556,1.7,0.5211,2.57,1.37,2.67,0.6592,0.3745,0.2369,2.55,,1.18,0.7631,0.3408,0.0,0.0,2.0,1.0,270.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1571,Nélson Semedo,35,Portugal,DEF,4.3,playing,5,1.7,3,0.1,0.0,4.0,,1.0,,Nélson Semedo,100.0,15.5,0.0645,45.0,0.0222,45.0,Portugal,Spain,True,Spain,3.95,3.6,1.98,0.5556,1.7,0.5211,2.57,1.37,2.67,0.6592,0.3745,0.2369,2.55,,1.18,0.7631,0.3408,0.0,1.0,3.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,Bernardo Silva,35,Portugal,MID,7.8,playing,2,0.7,3,1.5,0.0,1.0,,1.0,,Bernardo Silva,100.0,5.6,0.1786,14.5,0.069,15.0,Portugal,Spain,True,Spain,3.95,3.6,1.98,0.5556,1.7,0.5211,2.57,1.37,2.67,0.6592,0.3745,0.2369,2.55,,1.18,0.7631,0.3408,0.0,0.0,2.0,1.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,Cristiano Ronaldo,35,Portugal,FWD,10.0,playing,25,6.3,4,9.0,2.0,14.0,2.0,7.0,,Cristiano Ronaldo,100.0,2.55,0.3922,6.0,0.1667,6.0,Portugal,Spain,True,Spain,3.95,3.6,1.98,0.5556,1.7,0.5211,2.57,1.37,2.67,0.6592,0.3745,0.2369,2.55,,1.18,0.7631,0.3408,3.0,0.0,2.0,2.0,351.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1574,Rafael Leão,35,Portugal,MID,7.8,playing,18,4.5,4,1.4,1.0,9.0,1.0,7.0,,Rafael Leão,100.0,4.2,0.2381,10.75,0.093,10.75,Portugal,Spain,True,Spain,3.95,3.6,1.98,0.5556,1.7,0.5211,2.57,1.37,2.67,0.6592,0.3745,0.2369,2.55,,1.18,0.7631,0.3408,1.0,1.0,3.0,1.0,136.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1581,Christian Fassnacht,43,Switzerland,MID,6.1,playing,1,1.0,1,0.0,,,1.0,,,Christian Fassnacht,100.0,4.7,0.2128,10.0,0.1,10.0,Switzerland,Colombia,True,Colombia,3.5,3.15,2.22,0.4859,2.07,0.4282,3.35,1.47,2.95,0.6152,0.339,0.2906,2.1,,1.27,0.7094,0.3848,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1582,Zeki Amdouni,43,Switzerland,FWD,4.9,playing,2,1.0,2,0.1,1.0,,,1.0,,Zeki Amdouni,100.0,3.7,0.2703,7.6,0.1316,7.6,Switzerland,Colombia,True,Colombia,3.5,3.15,2.22,0.4859,2.07,0.4282,3.35,1.47,2.95,0.6152,0.339,0.2906,2.1,,1.27,0.7094,0.3848,0.0,0.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1583,Cedric Itten,43,Switzerland,FWD,5.4,playing,2,1.0,2,0.0,,1.0,1.0,,,Cedric Itten,100.0,3.55,0.2817,7.2,0.1389,7.2,Switzerland,Colombia,True,Colombia,3.5,3.15,2.22,0.4859,2.07,0.4282,3.35,1.47,2.95,0.6152,0.339,0.2906,2.1,,1.27,0.7094,0.3848,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1592,Karim Hafez,17,Egypt,DEF,3.9,playing,8,4.0,2,0.0,1.0,,,7.0,,Karim Hafez,100.0,14.5,0.069,37.0,0.027,40.0,Argentina,Egypt,False,Argentina,1.35,4.85,9.5,0.4076,1.83,0.4845,2.9,1.98,5.0,0.4545,0.2,0.191,4.1,,1.11,0.809,0.5455,0.0,1.0,1.0,1.0,82.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0
1593,Nabil Emad Dunga,17,Egypt,MID,4.3,playing,0,0.0,0,0.1,,,,,,,,150.0,0.0067,,,,Argentina,Egypt,False,Argentina,1.35,4.85,9.5,0.4076,1.83,0.4845,2.9,1.98,5.0,0.4545,0.2,0.191,4.1,,1.11,0.809,0.5455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,Mostafa Zico,17,Egypt,MID,4.2,playing,21,5.3,4,1.8,2.0,14.0,2.0,3.0,,Mostafa Ziko,91.66666666666666,5.4,0.1852,13.0,0.0769,13.0,Argentina,Egypt,False,Argentina,1.35,4.85,9.5,0.4076,1.83,0.4845,2.9,1.98,5.0,0.4545,0.2,0.191,4.1,,1.11,0.809,0.5455,1.0,1.0,0.0,4.0,295.0,0.0,0.0,2.0,1.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
1595,Aqtay Abdallah,17,Egypt,FWD,4.3,transferred,0,0.0,0,0.0,,,,,,,,150.0,0.0067,,,,Argentina,Egypt,False,Argentina,1.35,4.85,9.5,0.4076,1.83,0.4845,2.9,1.98,5.0,0.4545,0.2,0.191,4.1,,1.11,0.809,0.5455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,Hamza Abdelkarim,17,Egypt,FWD,4.3,playing,4,1.0,4,0.1,1.0,1.0,1.0,1.0,,Hamza Abdelkarim,100.0,6.1,0.1639,14.5,0.069,15.0,Argentina,Egypt,False,Argentina,1.35,4.85,9.5,0.4076,1.83,0.4845,2.9,1.98,5.0,0.4545,0.2,0.191,4.1,,1.11,0.809,0.5455,0.0,0.0,4.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1597,Mohamed Salah,17,Egypt,MID,10.0,playing,21,5.3,4,5.1,7.0,11.0,1.0,2.0,,Mohamed Salah,100.0,4.65,0.2151,11.0,0.0909,11.0,Argentina,Egypt,False,Argentina,1.35,4.85,9.5,0.4076,1.83,0.4845,2.9,1.98,5.0,0.4545,0.2,0.191,4.1,,1.11,0.809,0.5455,1.0,2.0,0.0,4.0,338.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1610,Ronaldo Dejesús,34,Paraguay,DEF,3.8,transferred,0,0.0,0,0.0,,,,,,,,150.0,0.0067,,,,Paraguay,France,True,France,14.5,6.4,1.21,0.3984,1.55,0.5718,2.3,2.15,5.6,0.4189,0.1786,0.1448,5.6,,1.05,0.8552,0.5811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,Mateo Gamarra,34,Paraguay,DEF,3.9,transferred,0,0.0,0,0.0,,,,,,,,150.0,0.0067,,,,Paraguay,France,True,France,14.5,6.4,1.21,0.3984,1.55,0.5718,2.3,2.15,5.6,0.4189,0.1786,0.1448,5.6,,1.05,0.8552,0.5811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,Robert Piris Da Motta,34,Paraguay,MID,4.7,transferred,0,0.0,0,0.0,,,,,,,,150.0,0.0067,,,,Paraguay,France,True,France,14.5,6.4,1.21,0.3984,1.55,0.5718,2.3,2.15,5.6,0.4189,0.1786,0.1448,5.6,,1.05,0.8552,0.5811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,Óscar Romero,34,Paraguay,MID,4.6,transferred,0,0.0,0,0.0,,,,,,,,150.0,0.0067,,,,Paraguay,France,True,France,14.5,6.4,1.21,0.3984,1.55,0.5718,2.3,2.15,5.6,0.4189,0.1786,0.1448,5.6,,1.05,0.8552,0.5811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,Mathías Villasanti,34,Paraguay,MID,4.6,transferred,0,0.0,0,0.0,,,,,,,,150.0,0.0067,,,,Paraguay,France,True,France,14.5,6.4,1.21,0.3984,1.55,0.5718,2.3,2.15,5.6,0.4189,0.1786,0.1448,5.6,,1.05,0.8552,0.5811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,Hugo Cuenca,34,Paraguay,MID,4.8,transferred,0,0.0,0,0.0,,,,,,,,150.0,0.0067,,,,Paraguay,France,True,France,14.5,6.4,1.21,0.3984,1.55,0.5718,2.3,2.15,5.6,0.4189,0.1786,0.1448,5.6,,1.05,0.8552,0.5811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,Andrés Cubas,34,Paraguay,MID,4.7,playing,12,3.0,4,0.1,3.0,3.0,4.0,2.0,,Adrian Cubas,75.0,26.0,0.0385,50.0,0.02,55.0,Paraguay,France,True,France,14.5,6.4,1.21,0.3984,1.55,0.5718,2.3,2.15,5.6,0.4189,0.1786,0.1448,5.6,,1.05,0.8552,0.5811,0.0,0.0,2.0,5.0,390.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1617,Álvaro Campuzano,34,Paraguay,MID,4.6,transferred,0,0.0,0,0.0,,,,,,,,150.0,0.0067,,,,Paraguay,France,True,France,14.5,6.4,1.21,0.3984,1.55,0.5718,2.3,2.15,5.6,0.4189,0.1786,0.1448,5.6,,1.05,0.8552,0.5811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,Ángel Romero,34,Paraguay,MID,4.9,transferred,0,0.0,0,0.0,,,,,,,,150.0,0.0067,,,,Paraguay,France,True,France,14.5,6.4,1.21,0.3984,1.55,0.5718,2.3,2.15,5.6,0.4189,0.1786,0.1448,5.6,,1.05,0.8552,0.5811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,Rodney Redes,34,Paraguay,MID,4.8,transferred,0,0.0,0,0.0,,,,,,,,150.0,0.0067,,,,Paraguay,France,True,France,14.5,6.4,1.21,0.3984,1.55,0.5718,2.3,2.15,5.6,0.4189,0.1786,0.1448,5.6,,1.05,0.8552,0.5811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,Enso González,34,Paraguay,MID,5.0,transferred,0,0.0,0,0.1,,,,,,,,150.0,0.0067,,,,Paraguay,France,True,France,14.5,6.4,1.21,0.3984,1.55,0.5718,2.3,2.15,5.6,0.4189,0.1786,0.1448,5.6,,1.05,0.8552,0.5811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,Diego González,34,Paraguay,MID,5.0,transferred,0,0.0,0,0.1,,,,,,Diego Gomez,80.0,10.0,0.1,21.0,0.0476,22.0,Paraguay,France,True,France,14.5,6.4,1.21,0.3984,1.55,0.5718,2.3,2.15,5.6,0.4189,0.1786,0.1448,5.6,,1.05,0.8552,0.5811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,Munir El Kajoui,29,Morocco,GK,4.0,playing,0,0.0,0,0.2,,,,,,,,150.0,0.0067,,,,Canada,Morocco,False,Canada,5.2,3.35,1.78,0.4749,2.02,0.4373,3.25,1.19,1.91,0.7566,0.5236,0.4451,1.33,,1.62,0.5549,0.2434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,Ibrahim Gomis,29,Morocco,GK,3.5,transferred,0,0.0,0,0.0,,,,,,,,150.0,0.0067,,,,Canada,Morocco,False,Canada,5.2,3.35,1.78,0.4749,2.02,0.4373,3.25,1.19,1.91,0.7566,0.5236,0.4451,1.33,,1.62,0.5549,0.2434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,Yanis Benchaouch,29,Morocco,GK,3.5,transferred,0,0.0,0,0.0,,,,,,,,150.0,0.0067,,,,Canada,Morocco,False,Canada,5.2,3.35,1.78,0.4749,2.02,0.4373,3.25,1.19,1.91,0.7566,0.5236,0.4451,1.33,,1.62,0.5549,0.2434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,Youssef Belammari,29,Morocco,DEF,3.6,playing,0,0.0,0,0.1,,,,,,Youssef Belammari,100.0,12.0,0.0833,22.0,0.0455,22.0,Canada,Morocco,False,Canada,5.2,3.35,1.78,0.4749,2.02,0.4373,3.25,1.19,1.91,0.7566,0.5236,0.4451,1.33,,1.62,0.5549,0.2434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,Soufiane Bouftini,29,Morocco,DEF,4.0,transferred,0,0.0,0,0.0,,,,,,,,150.0,0.0067,,,,Canada,Morocco,False,Canada,5.2,3.35,1.78,0.4749,2.02,0.4373,3.25,1.19,1.91,0.7566,0.5236,0.4451,1.33,,1.62,0.5549,0.2434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,Mohamed Chibi,29,Morocco,DEF,3.8,transferred,0,0.0,0,0.0,,,,,,,,150.0,0.0067,,,,Canada,Morocco,False,Canada,5.2,3.35,1.78,0.4749,2.02,0.4373,3.25,1.19,1.91,0.7566,0.5236,0.4451,1.33,,1.62,0.5549,0.2434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,Sofiane Boufal,29,Morocco,MID,6.3,transferred,0,0.0,0,0.0,,,,,,,,150.0,0.0067,,,,Canada,Morocco,False,Canada,5.2,3.35,1.78,0.4749,2.02,0.4373,3.25,1.19,1.91,0.7566,0.5236,0.4451,1.33,,1.62,0.5549,0.2434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,Imrân Louza,29,Morocco,MID,5.7,transferred,0,0.0,0,0.0,,,,,,,,150.0,0.0067,,,,Canada,Morocco,False,Canada,5.2,3.35,1.78,0.4749,2.02,0.4373,3.25,1.19,1.91,0.7566,0.5236,0.4451,1.33,,1.62,0.5549,0.2434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,Soufiane El-Faouzi,29,Morocco,MID,4.9,transferred,0,0.0,0,0.0,,,,,,,,150.0,0.0067,,,,Canada,Morocco,False,Canada,5.2,3.35,1.78,0.4749,2.02,0.4373,3.25,1.19,1.91,0.7566,0.5236,0.4451,1.33,,1.62,0.5549,0.2434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
